comentario;nota;data
Para quem for a Curitiba, vale a pena conhecer o Jardim Botânico. Caminhar pelo seu jardim e conhecer o Jardim das Sensações, uma trilha aonde você é convidado a fechar os olhos e sentir a natureza, através do tato, da audição e do olfato. Fica bem escondido, mas vale a pena.;4.0;abr de 2014
O Jardim Botânico é muito bonito. Além da sua entrada, com a bela visão da estufa e os jardins bem organizados, o Jardim Botânico tem trilhas com araucárias e muita variedade de plantas. É uma atração que tem que ser visitada.;5.0;jan de 2014
O parque é bastante espaçoso. Possui museu botânico que podemos visualizar várias espécies de plantas. A estufa é linda. Atrás da estufa tem  um caminho que está desativado, é preciso reforma.;4.0;mai de 2014
Um lugar lindo e maravilhoso para visitar, e também para fazer caminhadas, ou simplesmente sentar nos bancos para admirar a natureza!;5.0;mai de 2014
Não tem como existir nenhum sentimento ruim no Jardim Botânico. Um local para se encontrar, ficar em paz e apreciar a beleza. Lindíssimo e bem cuidado, rende ótimas fotos e momentos para querer mais.;4.0;mar de 2014
O local é bonito e a estufa é um símbolo da cidade. Vale a pena a visita.Infelizmente a estrutura para abrigar exposições, localizada um pouco atrás da estufa, está sem manutenção e caindo aos pedaços.;4.0;mai de 2014
Gostei muito do Jardim pois 'e um lugar muito tranquilo e gostoso de ir no domingo para passear,caminhar,levar seu dog para brincar! O gramado 'e muito bom de levar um livro e ficar la apreciando natureza e lendo um pouquinho, todas as frores muito bem cuidadas e tudo organizado e limpo! Parabéns para Curitiba!;5.0;out de 2013
Uma bela obra muito agradável caminhar por lá, muito romântico e lindo, vale a viagem, é um belo jardim, porém tem que ir com o tempo bom,.;5.0;jun de 2013
Lindo, de fácil acesso, ótimo local para relaxar, fazer piquenique, conversar com os amigos ou até mesmo apreciar o pôr do sol. Seguro e bem conservado.;5.0;abr de 2014
Um jardim muito bonito, bem conservado, agradável de caminhar. Aos sabados e domingos fica muito congestionado. Se puder va num dia de semana. Se gosta de caminhar, relaxar, fazer piquenique, ver o por do sol, visitar a estufa, com certeza seu tempo será muito bem aproveitado.;5.0;jan de 2014
Um lugar  para se ir em qualquer  tempo.  Seja acompanhado ou sozinho, acompanhado com um bom livro. Estudantes da area de botânica conseguem ver de perto diversas plantas, tendo noção e caracteristicas de ervas medicinais.;5.0;dez de 2013
Local muito bonito, legal pra passear e descancar, claro, em dias de semana que é mais calmo. Vale uma visita no jardim das sensacoes.;4.0;mai de 2014
Parece  om os jardins europeus, cheio de flores e arvores. A estufa se destaca em meio a linda paisagem.;5.0;abr de 2014
Ao visitar Curitiba não se pode deixar de ir ao Jardim Botânico. O local é lindo e ótimo para passear, namorar, relaxar, contemplar a natureza e para crianças brincarem.;5.0;mai de 2014
Otimo lugar para se fazer um pequinique e reunir os amigos. Amplo horário de funcionamento e pisagens belas para apreciar.;5.0;mai de 2014
Lugar agradável, lindos jardins, fácil acesso. Mas os curitibanos poderiam ser mais simpáticos e sorridentes.;4.0;jun de 2013
Lugar muito agradável!!! Flores lindas, muito bem cuidadas!!! Bom para um passeio no final de tarde e tirar lindas fotos de recordação!!!;5.0;jun de 2013
Bem, esse lugar é o ponto de referência de Curitiba. É o cartão postal de lá e é muito, muito, muito bonito.Logo a entrada tem um espaço gramado onde as pessoas sentam e fazem pic nic, tem uma lanchonete e um laguinho.Muitos vão lá para correr. O lugar é muito grande.A estufa é linda, mas o bonito mesmo é a paisagem que tem antes de se chegar até ela.Rende ótima fotos, principalmente de casais S2;4.0;jan de 2014
Já estive várias vezes neste jardim botânico,é o mais lindo que já conheci, tiramos muitas fotos lindas nesse local, e quem vai  Curitiba não pode deixar de visitar este cartão postal da cidade. ;5.0;dez de 2013
Parque extremamente agradável para se passear e passar longas horas. Muito recomendável em qualquer dia - mesmo nublado.;5.0;mai de 2014
Na minha opinião, é o primeiro destino de qualquer turista que visita Curitiba. É o melhor cartão  postal da cidade. É um parque agradável, seguro, bem conservado, com locações ótimas para fotos, uma visita (breve) porém diferenciada à sua estufa, com direito a trilhas e a museu botânico dentro de sua estrutura. Vale uma visita em qualquer época do ano e sempre será uma das melhores lembranças da visita à cidade.;5.0;mai de 2014
Lindo! Deixe para ir no final do dia, assim você curte o jardim a tardinha, vê o pôr-do-sol e pega um pouquinho da iluminação da estufa. Tem estrutura de banheiro limpa!;5.0;mai de 2014
O Jardim Botânico de Curitiba, além de proporcionar um passeio muito agradável, é um ótimo local para relaxar, fazer um pique-nique, etc...Além da famosa estufa do jardim, ficamos surpresos com o jardim das sensações, onde você vai caminhando e sentindo o perfume das plantas e pode tocá-las.Recomendo a visita.;5.0;mai de 2014
Lugar lindo e bem cuidado como toda cidade de Curitiba, vale a pena a vista, fui de dia e gostaria de ter voltado a noite que também deve ser lindo.;5.0;abr de 2014
Jardins impecáveis. O Jardim das Sensações esta localizado dentro do Jardim Botânico, é um lugar que se pode tocar nas folhagens, de olhos vedados, sentir pelo tato e tentar descobrir qual é a planta. Lugar fascinante que todos deveriam conhecer.;5.0;mai de 2014
Tá várias atrações em um só local. Além da estufa, do bosque e das trilhas, a mais nova atração é o  Jardim das Sensações. Um jardim sensorial, para estimular, com plantas, o tato, olfato e audição dos visitantes.;5.0;mai de 2014
A parte mais conhecida é a estufa, que é bonita é muito legal de se visitar. Mas este passeio vale a pena também pelo Jardim das Sensações, um caminho onde você passa de olhos vendados (ou não) para sentir aromas e texturas das plantas.;4.0;abr de 2014
Ele é lindo, sem palavras...O lugar é maravilhoso, bom para tirar muitas fotos..a noite e muito mais bonito ainda..;5.0;nov de 2013
O Jardim Botânico é o cartão postal de Curitiba, e essa é uma visita que vale muito a pena. O parque é enorme, com muitos lugares pra tirar fotos, uma lanchonete e uma loja para comprar lembranças de Curitiba pra família. Mas pra mim o que o Botânico tem de melhor são os espaços para picnic. Não existe nada melhor que passear pelo parque e ao final comer um sanduíche natural em baixo das árvores. Um ótimo programa para todas as faixas etárias e para todos os públicos. Vale a pena!;5.0;jan de 2014
Em um dia de sol bom pra passear e fazer uma caminhada no lugar !!!! Lugar muito bom para tirar algumas fotos !!!! ;5.0;abr de 2014
Um ótimo lugar pra relaxar, é de graça, não paga estacionamento, não dá pra acreditar, tudo aqui no Rio paga. Já em Curitiba a maioria dos parques são de graça.;5.0;abr de 2014
Tentei visitar o parque no feriado de abril e o mesmo estava fechado sem nenhuma explicação e orientação para os visitantes. Uma grande decepção.;1.0;abr de 2014
Impossível imaginar visitar Curitiba e não vir aqui. Parque muito agradável, grande e bem cuidado. Estufa com várias espécimes de plantas tropicais. A área de exposições em formato de ferradura está fechada a anos e se deteriorando. O jardim das sensações estava fechado nesta última visita.;5.0;mai de 2014
Um Lugar encantador um gramado perfeito bastante pessoas lindas um jardim dentro de uma instrutura de ferro e vidro perfeito um lugar para passar o dia fazendo picnique ou ate para meditar;5.0;mai de 2014
Para quem visita Curitiba é um lugar em que deve ser visitado, pois é muito bonito. Você pode sentar na grama e ficar curtindo o movimento e vendo a paisagem que é indescritível e é claro um lugar lindo para tirar fotos.;5.0;abr de 2014
Quem vai a Curitiba, precisa conhecer o Jardim Botânico. De fácil acesso de ônibus, é um parque bem grande, com a famosa estufa e um museu dos sentidos. Lindo!;5.0;set de 2013
O local é lindo e bem grande, os jardins muito bem cuidados. Ótimo para tirar fotos e fazer caminhadas.;5.0;abr de 2014
passar bons momentos junto a natureza!!respirar ar puro ver gente feliz!tomar sorvete caminhar de mão dadas, sentar na grama....;5.0;mai de 2014
Adorei! O jardim é lindo, limpo e bem cuidado. A estufa também é linda, rende belas fotos. Vale a pena conhecer!;5.0;mai de 2014
Lindo demais. Tão bem cuidado e de graça! Se o dia estiver bom vá para o pôr do sol e fiquei para vê-lo iluminado à noite.;5.0;mai de 2014
Maravilhoso, bem cuidado, tanto por fora nos jardins, quanto dentro da estufa, vale muito a pena a visita.;5.0;mai de 2014
Nao deixe de ir no Jardim Botanico!!!!! Muito lindo!!! Um lugar maravilhoso para passear com a familia! Tem o jardim das sensacoes, que vc coloca uma mascara e vai sentindo o aroma das plantas e flores e tocando para adivinhar qual planta/flor e'. Adorei, foi o paqrque que mais gostei de visitar.;5.0;mai de 2014
Nem que seja apenas para tirar fotos, o Jardim Botânico é lindo, bem conservado e bastante movimentado! Cartão Postal da cidade, é parada obrigatória para os turistas de Curitiba. ;5.0;mar de 2014
Lugar lindo, limpo, calmo, ótimo para caminhar ou para você passear. Eu fui de dia e já achei tudo um máximo, acho que de noite deve ser mais lindo ainda.;5.0;abr de 2014
Um bom lugar para quem quer passear com os filhos em um domingo ensolarado. O problema, é apenas a falta de estrutura do parque, não tem banheiros pelo parque todo, Não tem lanchonetes, nem bancos. Estacionamento péssimo, cabem apenas alguns carros e os flanelinhas ficam perturbando vc e sua família.;3.0;mai de 2014
O Jardim Botânico é um parque bem localizado, muito limpo e bem organizado.Visita obrigatória a um dos cartões postais de Curitiba.;4.0;mai de 2014
Parque muito bem cuidado, com flores e pássaros (Quero Quero) por todos os cantos.Um pouco distante da região central mas que vale a pena conhecer, o jardim das sensações apesar de pequeno e simples, vale a pena ser apreciado.Também há lanchonete e wi fi.;5.0;abr de 2014
O espaço do Jardim Botânico é muito bonito e agradável, ótima área verde, deve ser muito bom morar próxima do Jardim Botânico, pois possui uma boa pista de caminhada, com um visual bem bacana. ;4.0;mai de 2014
Lugar lindo, com um jardim muito bem cuidado. Um passeio bem relaxante. A única dificuldade foi de arranjar táxi para retornarmos ao hotel.;5.0;abr de 2014
O local é muito agradável e bem cuidado.O estacionamento é pequeno.A melhor época para a visitação é a primavera.;4.0;mai de 2014
"Fiz uma viagem de negócios, mas foi impossível não parar neste lugar para admirar.Lugar lindo, onde crianças podem andar à vontade e você pode tirar lindas fotos. Há espaço para correr, caminhar e ler. Ótimo atrativo para fugir do stress. Porém, havia um vidro quebrado na estufa em um local onde era impossível o turista não notar.Existe uma lojinha de lembrancinhas no lugar ""Leve Curitiba"" e achei os preços um pouco salgado e não há muita opção para presentinhos.";5.0;mai de 2014
Para quem é paulista, acredito que não vai se impressionar muito com tal cidade, fui a passeio com meu marido, porém achávamos que ficou um quero mais no que se refere a paisagens. O jardim botânico realmente muito belo e conservado, para apreciadores de fauna e flora um prato cheio.;3.0;jun de 2013
É um parque publico, sem custo para entrar como  a maioria dos parques lá em Curitiba. Eu só achei que faltava um pouco de manutenção, na estufa principal tinha vidros quebrados e plantas jogadas.;5.0;mai de 2014
Apesar de ser alardeado e sua estufa aparecer em quase toda propaganda turística de Curitiba, não considero que seja um dos pontos altos da cidade. Trata-se de uma espécie de parque, meio distante da região central, com extensos gramados e jardins. A estufa é muito menor do que parece nas fotos, com algumas espécies vegetais amazônicas muito comuns, como açaí e bromélias. Só recomendo a visita se houver interesse específico ou tempo sobrando.  ;3.0;abr de 2014
Local ótimo para descansar...pensar naquilo que é necess´rio..local totalmente bacana e legal/1 Ambiente totalmente recomendável para os amigos.;5.0;out de 2013
Perfeito para tirar fotos, passear e até dar uma corridinha. O lugar é muito bonito e faz parte do roteiro do ônibus de turismo da cidade! Vale muito a pena!;5.0;mai de 2014
